version,level,scale,gender,age_group,raw,T,T_int_lo,T_int_hi,pctl_med,extrapolation
full,domain,psychoticism,m,"[65,Inf)",2.56,87.2,82.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.57,87.2,82.5,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.58,87.2,82.8,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.59,87.2,82.9,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.6,87.2,83,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.61,87.2,83.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.62,87.2,83.3,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.63,87.2,83.4,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.64,87.2,83.6,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.65,87.2,84,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.66,87.2,84.4,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.67,87.2,84.7,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.68,87.2,85,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.69,87.2,85.4,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.7,87.2,85.7,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.71,87.2,85.9,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.72,87.2,86.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.73,87.2,86.4,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.74,87.2,86.4,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.75,87.2,86.4,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.76,87.2,86.4,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.77,87.2,86.4,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.78,87.2,86.4,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.79,87.2,86.5,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.8,87.2,86.7,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.81,87.2,87,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.82,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.83,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.84,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.85,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.86,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.87,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.88,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.89,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.9,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.91,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.92,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.93,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.94,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.95,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.96,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.97,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.98,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",2.99,87.2,87.2,87.2,1,1
full,domain,psychoticism,m,"[65,Inf)",3,87.2,87.2,87.2,1,1
full,facet,anhedonia,all,all,0,31.5,31.5,39.3,0.0319,0
full,facet,anhedonia,all,all,0.125,34.7,32,44.3,0.0627,0
full,facet,anhedonia,all,all,0.25,37.7,33.7,47.2,0.1086,0
full,facet,anhedonia,all,all,0.375,40.5,36.2,49.6,0.1705,0
full,facet,anhedonia,all,all,0.5,43.2,37.9,51.9,0.2469,0
full,facet,anhedonia,all,all,0.625,45.7,39.7,54,0.3337,0
full,facet,anhedonia,all,all,0.75,48.1,41.6,56,0.426,0
full,facet,anhedonia,all,all,0.875,50.5,43.2,58,0.5199,0
full,facet,anhedonia,all,all,1,52.8,44.9,59.9,0.6112,0
full,facet,anhedonia,all,all,1.125,55.1,46.7,61.7,0.6958,0
full,facet,anhedonia,all,all,1.25,57.4,48.4,63.5,0.7698,0
full,facet,anhedonia,all,all,1.375,59.6,50.2,65.2,0.8316,0
full,facet,anhedonia,all,all,1.5,61.8,52,66.9,0.8806,0
full,facet,anhedonia,all,all,1.625,63.8,53.9,68.6,0.9169,0
full,facet,anhedonia,all,all,1.75,65.9,55.9,70.3,0.9436,0
full,facet,anhedonia,all,all,1.875,67.8,57.8,71.9,0.9625,0
full,facet,anhedonia,all,all,2,69.7,59.7,73.6,0.9758,0
full,facet,anhedonia,all,all,2.125,71.6,61.6,75.2,0.9846,0
full,facet,anhedonia,all,all,2.25,73.5,63.6,76.8,0.9906,0
full,facet,anhedonia,all,all,2.375,75.3,65.7,78.4,0.9944,0
full,facet,anhedonia,all,all,2.5,77.2,67.8,80,0.9968,1
full,facet,anhedonia,all,all,2.625,79.1,69.9,81.6,0.9982,1
full,facet,anhedonia,all,all,2.75,81.1,71.9,83.8,0.9991,1
full,facet,anhedonia,all,all,2.875,83.3,74.2,86.5,0.9996,1
full,facet,anhedonia,all,all,3,87.2,77.7,87,1,1
full,facet,anhedonia,f,"[18,35)",0,31.7,31.4,38.7,0.0338,0
full,facet,anhedonia,f,"[18,35)",0.125,34.6,32.1,43.5,0.0621,0
full,facet,anhedonia,f,"[18,35)",0.25,37.4,33.7,46.2,0.1046,0
full,facet,anhedonia,f,"[18,35)",0.375,40,36,48.6,0.1577,0
full,facet,anhedonia,f,"[18,35)",0.5,42.5,37.6,50.7,0.2258,0
full,facet,anhedonia,f,"[18,35)",0.625,44.8,39.3,52.7,0.3016,0
full,facet,anhedonia,f,"[18,35)",0.75,47.1,41.1,54.6,0.3848,0
full,facet,anhedonia,f,"[18,35)",0.875,49.3,42.6,56.5,0.4728,0
full,facet,anhedonia,f,"[18,35)",1,51.5,44.2,58.2,0.5587,0
full,facet,anhedonia,f,"[18,35)",1.125,53.6,45.9,59.9,0.6406,0
full,facet,anhedonia,f,"[18,35)",1.25,55.7,47.5,61.4,0.7155,0
full,facet,anhedonia,f,"[18,35)",1.375,57.7,49.2,63,0.7794,0
full,facet,anhedonia,f,"[18,35)",1.5,59.6,51,64.5,0.8324,0
full,facet,anhedonia,f,"[18,35)",1.625,61.5,52.8,66,0.8745,0
full,facet,anhedonia,f,"[18,35)",1.75,63.2,54.6,67.5,0.9064,0
full,facet,anhedonia,f,"[18,35)",1.875,64.9,56.4,68.9,0.9325,0
full,facet,anhedonia,f,"[18,35)",2,66.6,58.2,70.3,0.9511,0
full,facet,anhedonia,f,"[18,35)",2.125,68.1,60,71.8,0.9652,0
full,facet,anhedonia,f,"[18,35)",2.25,69.8,61.8,73.2,0.976,0
full,facet,anhedonia,f,"[18,35)",2.375,71.4,63.6,74.7,0.9837,0
full,facet,anhedonia,f,"[18,35)",2.5,73,65.5,76.3,0.9892,0
full,facet,anhedonia,f,"[18,35)",2.625,74.8,67.2,77.7,0.9934,0
full,facet,anhedonia,f,"[18,35)",2.75,75.5,69,81.8,0.9946,0
full,facet,anhedonia,f,"[18,35)",2.875,87.2,71,86,1,1
full,facet,anhedonia,f,"[18,35)",3,87.2,74.2,86.8,1,1
full,facet,anhedonia,f,"[35,50)",0,31.9,31.7,39.8,0.0349,0
full,facet,anhedonia,f,"[35,50)",0.125,35.2,32.4,44.8,0.069,0
full,facet,anhedonia,f,"[35,50)",0.25,38.2,34.1,47.5,0.119,0
full,facet,anhedonia,f,"[35,50)",0.375,41,36.6,49.9,0.1844,0
full,facet,anhedonia,f,"[35,50)",0.5,43.8,38.4,52.1,0.2661,0
full,facet,anhedonia,f,"[35,50)",0.625,46.3,40.2,54.2,0.3539,0
full,facet,anhedonia,f,"[35,50)",0.75,48.6,42.1,56.3,0.4447,0
full,facet,anhedonia,f,"[35,50)",0.875,50.9,43.7,58.3,0.5361,0
full,facet,anhedonia,f,"[35,50)",1,53.1,45.4,60.2,0.6232,0
full,facet,anhedonia,f,"[35,50)",1.125,55.4,47.1,62.1,0.7059,0
full,facet,anhedonia,f,"[35,50)",1.25,57.6,48.8,63.9,0.7776,0
full,facet,anhedonia,f,"[35,50)",1.375,59.8,50.6,65.7,0.8375,0
full,facet,anhedonia,f,"[35,50)",1.5,62.1,52.4,67.6,0.8861,0
full,facet,anhedonia,f,"[35,50)",1.625,64.3,54.3,69.5,0.9229,0
full,facet,anhedonia,f,"[35,50)",1.75,66.4,56.2,71.4,0.9492,0
full,facet,anhedonia,f,"[35,50)",1.875,68.7,58.1,73.4,0.969,0
full,facet,anhedonia,f,"[35,50)",2,70.7,60,75.6,0.9809,0
full,facet,anhedonia,f,"[35,50)",2.125,73.3,61.9,77.7,0.9901,0
full,facet,anhedonia,f,"[35,50)",2.25,76.6,63.8,79.9,0.996,1
full,facet,anhedonia,f,"[35,50)",2.375,78.8,65.9,82.2,0.998,1
full,facet,anhedonia,f,"[35,50)",2.5,87.2,68.1,84.6,1,1
full,facet,anhedonia,f,"[35,50)",2.625,87.2,70.3,86.8,1,1
full,facet,anhedonia,f,"[35,50)",2.75,87.2,72.4,87.2,1,1
full,facet,anhedonia,f,"[35,50)",2.875,87.2,74.7,87.2,1,1
full,facet,anhedonia,f,"[35,50)",3,87.2,77.4,87.2,1,1
full,facet,anhedonia,f,"[50,65)",0,32,31.8,40,0.0357,0
full,facet,anhedonia,f,"[50,65)",0.125,35.2,32.4,45,0.0699,0
full,facet,anhedonia,f,"[50,65)",0.25,38.4,34.2,47.9,0.1228,0
full,facet,anhedonia,f,"[50,65)",0.375,41.3,36.8,50.4,0.191,0
full,facet,anhedonia,f,"[50,65)",0.5,44,38.5,52.6,0.2741,0
full,facet,anhedonia,f,"[50,65)",0.625,46.5,40.4,54.8,0.3645,0
full,facet,anhedonia,f,"[50,65)",0.75,49,42.3,56.9,0.4583,0
full,facet,anhedonia,f,"[50,65)",0.875,51.3,43.9,59,0.5535,0
full,facet,anhedonia,f,"[50,65)",1,53.7,45.6,61,0.645,0
full,facet,anhedonia,f,"[50,65)",1.125,56.1,47.4,62.9,0.7277,0
full,facet,anhedonia,f,"[50,65)",1.25,58.5,49.1,64.8,0.801,0
full,facet,anhedonia,f,"[50,65)",1.375,60.8,50.9,66.6,0.8593,0
full,facet,anhedonia,f,"[50,65)",1.5,63.1,52.8,68.4,0.9047,0
full,facet,anhedonia,f,"[50,65)",1.625,65.3,54.7,70.2,0.9376,0
full,facet,anhedonia,f,"[50,65)",1.75,67.5,56.6,72.1,0.9603,0
full,facet,anhedonia,f,"[50,65)",1.875,69.7,58.6,73.9,0.9757,0
full,facet,anhedonia,f,"[50,65)",2,71.8,60.6,75.6,0.9854,0
full,facet,anhedonia,f,"[50,65)",2.125,73.9,62.6,77.4,0.9915,0
full,facet,anhedonia,f,"[50,65)",2.25,76.1,64.6,79.2,0.9955,1
full,facet,anhedonia,f,"[50,65)",2.375,78.1,66.8,81.2,0.9976,1
full,facet,anhedonia,f,"[50,65)",2.5,80.3,69.1,83.4,0.9988,1
full,facet,anhedonia,f,"[50,65)",2.625,87.2,71.4,85.4,1,1
full,facet,anhedonia,f,"[50,65)",2.75,87.2,73.7,87,1,1
full,facet,anhedonia,f,"[50,65)",2.875,87.2,76.1,87.2,1,1
full,facet,anhedonia,f,"[50,65)",3,87.2,79.3,87.2,1,1
full,facet,anhedonia,f,"[65,Inf)",0,31.6,31.4,40.2,0.033,0
full,facet,anhedonia,f,"[65,Inf)",0.125,35.1,32.2,45.5,0.0677,0
full,facet,anhedonia,f,"[65,Inf)",0.25,38.2,34.1,48.5,0.1199,0
full,facet,anhedonia,f,"[65,Inf)",0.375,41.3,36.7,51.2,0.1935,0
full,facet,anhedonia,f,"[65,Inf)",0.5,44.2,38.6,53.5,0.2819,0
full,facet,anhedonia,f,"[65,Inf)",0.625,47,40.5,55.7,0.3829,0
full,facet,anhedonia,f,"[65,Inf)",0.75,49.7,42.5,57.9,0.4873,0
full,facet,anhedonia,f,"[65,Inf)",0.875,52.3,44.1,60,0.5908,0
full,facet,anhedonia,f,"[65,Inf)",1,54.8,46,62.1,0.6833,0
full,facet,anhedonia,f,"[65,Inf)",1.125,57.3,47.8,64,0.7659,0
full,facet,anhedonia,f,"[65,Inf)",1.25,59.7,49.6,65.9,0.8333,0
full,facet,anhedonia,f,"[65,Inf)",1.375,62.1,51.5,67.8,0.8877,0
full,facet,anhedonia,f,"[65,Inf)",1.5,64.5,53.4,69.8,0.9264,0
full,facet,anhedonia,f,"[65,Inf)",1.625,66.8,55.5,71.7,0.954,0
full,facet,anhedonia,f,"[65,Inf)",1.75,69.2,57.5,73.6,0.9726,0
full,facet,anhedonia,f,"[65,Inf)",1.875,71.6,59.6,75.5,0.9844,0
full,facet,anhedonia,f,"[65,Inf)",2,73.9,61.6,77.4,0.9915,0
full,facet,anhedonia,f,"[65,Inf)",2.125,76.3,63.6,79.4,0.9957,1
full,facet,anhedonia,f,"[65,Inf)",2.25,79.5,65.7,81.6,0.9984,1
full,facet,anhedonia,f,"[65,Inf)",2.375,79.5,67.9,83.8,0.9984,1
full,facet,anhedonia,f,"[65,Inf)",2.5,87.2,70.3,86.3,1,1
full,facet,anhedonia,f,"[65,Inf)",2.625,87.2,72.7,87.2,1,1
full,facet,anhedonia,f,"[65,Inf)",2.75,87.2,75,87.2,1,1
full,facet,anhedonia,f,"[65,Inf)",2.875,87.2,77.3,87.2,1,1
full,facet,anhedonia,f,"[65,Inf)",3,87.2,79.5,87.2,1,1
full,facet,anhedonia,m,"[18,35)",0,32.8,32.5,39.3,0.0429,0
full,facet,anhedonia,m,"[18,35)",0.125,35.8,33.2,43.9,0.0775,0
full,facet,anhedonia,m,"[18,35)",0.25,38.4,34.6,46.6,0.1234,0
full,facet,anhedonia,m,"[18,35)",0.375,40.9,36.8,48.9,0.1809,0
full,facet,anhedonia,m,"[18,35)",0.5,43.2,38.5,51,0.2488,0
full,facet,anhedonia,m,"[18,35)",0.625,45.4,40.2,53.1,0.3244,0
full,facet,anhedonia,m,"[18,35)",0.75,47.5,41.8,55,0.402,0
full,facet,anhedonia,m,"[18,35)",0.875,49.6,43.3,56.8,0.4854,0
full,facet,anhedonia,m,"[18,35)",1,51.8,44.8,58.5,0.5699,0
full,facet,anhedonia,m,"[18,35)",1.125,53.9,46.4,60.1,0.6517,0
full,facet,anhedonia,m,"[18,35)",1.25,56,48,61.6,0.7271,0
full,facet,anhedonia,m,"[18,35)",1.375,58.1,49.6,63.1,0.7917,0
full,facet,anhedonia,m,"[18,35)",1.5,60,51.3,64.6,0.8415,0
full,facet,anhedonia,m,"[18,35)",1.625,61.8,53.1,66.1,0.8808,0
full,facet,anhedonia,m,"[18,35)",1.75,63.5,54.9,67.7,0.911,0
full,facet,anhedonia,m,"[18,35)",1.875,65.1,56.7,69.2,0.9341,0
full,facet,anhedonia,m,"[18,35)",2,66.7,58.5,70.8,0.9523,0
full,facet,anhedonia,m,"[18,35)",2.125,68.4,60.3,72.5,0.9669,0
full,facet,anhedonia,m,"[18,35)",2.25,70,62.1,74.2,0.9775,0
full,facet,anhedonia,m,"[18,35)",2.375,71.8,63.9,75.9,0.9853,0
full,facet,anhedonia,m,"[18,35)",2.5,74.4,65.7,77.6,0.9926,0
full,facet,anhedonia,m,"[18,35)",2.625,76.8,67.4,79.4,0.9964,1
full,facet,anhedonia,m,"[18,35)",2.75,78.2,69.1,82.1,0.9976,1
full,facet,anhedonia,m,"[18,35)",2.875,87.2,71.1,86,1,1
full,facet,anhedonia,m,"[18,35)",3,87.2,74.5,86.9,1,1
full,facet,anhedonia,m,"[35,50)",0,30.3,30,38,0.0242,0
full,facet,anhedonia,m,"[35,50)",0.125,33.3,30.8,42.9,0.0478,0
full,facet,anhedonia,m,"[35,50)",0.25,36.3,32.5,45.6,0.0851,0
full,facet,anhedonia,m,"[35,50)",0.375,39.1,34.9,48,0.1372,0
full,facet,anhedonia,m,"[35,50)",0.5,41.6,36.7,50.1,0.2015,0
full,facet,anhedonia,m,"[35,50)",0.625,44.1,38.4,52.2,0.2765,0
full,facet,anhedonia,m,"[35,50)",0.75,46.3,40.2,54.2,0.3572,0
full,facet,anhedonia,m,"[35,50)",0.875,48.6,41.8,56.1,0.4446,0
full,facet,anhedonia,m,"[35,50)",1,50.8,43.5,58,0.5306,0
full,facet,anhedonia,m,"[35,50)",1.125,53,45.2,59.8,0.6167,0
full,facet,anhedonia,m,"[35,50)",1.25,55.1,46.9,61.6,0.6956,0
full,facet,anhedonia,m,"[35,50)",1.375,57.2,48.6,63.4,0.7654,0
full,facet,anhedonia,m,"[35,50)",1.5,59.4,50.4,65.2,0.8258,0
full,facet,anhedonia,m,"[35,50)",1.625,61.5,52.3,67,0.8742,0
full,facet,anhedonia,m,"[35,50)",1.75,63.6,54.1,68.7,0.9126,0
full,facet,anhedonia,m,"[35,50)",1.875,65.7,56,70.4,0.9421,0
full,facet,anhedonia,m,"[35,50)",2,67.8,57.8,72.2,0.9628,0
full,facet,anhedonia,m,"[35,50)",2.125,70,59.6,73.9,0.9771,0
full,facet,anhedonia,m,"[35,50)",2.25,71.9,61.6,75.8,0.9857,0
full,facet,anhedonia,m,"[35,50)",2.375,74.2,63.6,77.5,0.9921,0
full,facet,anhedonia,m,"[35,50)",2.5,76.3,65.8,79.4,0.9957,1
full,facet,anhedonia,m,"[35,50)",2.625,78.5,68,81.5,0.9978,1
full,facet,anhedonia,m,"[35,50)",2.75,87.2,70.2,84.2,1,1
full,facet,anhedonia,m,"[35,50)",2.875,87.2,72.6,86.7,1,1
full,facet,anhedonia,m,"[35,50)",3,87.2,76.3,87.2,1,1
full,facet,anhedonia,m,"[50,65)",0,30.7,30.4,39,0.0266,0
full,facet,anhedonia,m,"[50,65)",0.125,33.9,31.2,44.2,0.0542,0
full,facet,anhedonia,m,"[50,65)",0.25,37,33,47.1,0.0975,0
full,facet,anhedonia,m,"[50,65)",0.375,40,35.6,49.6,0.1588,0
full,facet,anhedonia,m,"[50,65)",0.5,42.8,37.5,51.9,0.237,0
full,facet,anhedonia,m,"[50,65)",0.625,45.4,39.3,54.1,0.3244,0
full,facet,anhedonia,m,"[50,65)",0.75,48,41.2,56.2,0.4191,0
full,facet,anhedonia,m,"[50,65)",0.875,50.4,42.9,58.3,0.5146,0
full,facet,anhedonia,m,"[50,65)",1,52.8,44.7,60.3,0.611,0
full,facet,anhedonia,m,"[50,65)",1.125,55.2,46.5,62.3,0.6982,0
full,facet,anhedonia,m,"[50,65)",1.25,57.6,48.3,64.1,0.7763,0
full,facet,anhedonia,m,"[50,65)",1.375,60,50.1,66,0.8408,0
full,facet,anhedonia,m,"[50,65)",1.5,62.3,52,67.9,0.8915,0
full,facet,anhedonia,m,"[50,65)",1.625,64.6,53.9,69.9,0.9279,0
full,facet,anhedonia,m,"[50,65)",1.75,66.9,55.9,71.9,0.9549,0
full,facet,anhedonia,m,"[50,65)",1.875,69.2,57.9,73.8,0.9729,0
full,facet,anhedonia,m,"[50,65)",2,71.6,59.9,75.6,0.9846,0
full,facet,anhedonia,m,"[50,65)",2.125,73.9,61.9,77.5,0.9917,0
full,facet,anhedonia,m,"[50,65)",2.25,76.1,63.9,79.5,0.9954,1
full,facet,anhedonia,m,"[50,65)",2.375,78.1,66.1,81.6,0.9975,1
full,facet,anhedonia,m,"[50,65)",2.5,80.2,68.4,83.7,0.9987,1
full,facet,anhedonia,m,"[50,65)",2.625,87.2,70.8,86.1,1,1
full,facet,anhedonia,m,"[50,65)",2.75,87.2,73.2,87.2,1,1
full,facet,anhedonia,m,"[50,65)",2.875,87.2,75.8,87.2,1,1
full,facet,anhedonia,m,"[50,65)",3,87.2,79.1,87.2,1,1
full,facet,anhedonia,m,"[65,Inf)",0,30,29.8,38.8,0.0226,0
full,facet,anhedonia,m,"[65,Inf)",0.125,33.4,30.7,44.3,0.0482,0
full,facet,anhedonia,m,"[65,Inf)",0.25,36.5,32.6,47.3,0.0893,0
full,facet,anhedonia,m,"[65,Inf)",0.375,39.7,35.2,50,0.1509,0
full,facet,anhedonia,m,"[65,Inf)",0.5,42.6,37.2,52.5,0.2292,0
full,facet,anhedonia,m,"[65,Inf)",0.625,45.4,39,54.7,0.3236,0
full,facet,anhedonia,m,"[65,Inf)",0.75,48.2,41,56.9,0.4272,0
full,facet,anhedonia,m,"[65,Inf)",0.875,50.8,42.8,59,0.5331,0
full,facet,anhedonia,m,"[65,Inf)",1,53.4,44.6,61.1,0.6343,0
full,facet,anhedonia,m,"[65,Inf)",1.125,56,46.5,63.2,0.7261,0
full,facet,anhedonia,m,"[65,Inf)",1.25,58.5,48.3,65.1,0.803,0
full,facet,anhedonia,m,"[65,Inf)",1.375,61,50.3,67,0.8646,0
full,facet,anhedonia,m,"[65,Inf)",1.5,63.4,52.3,69,0.9106,0
full,facet,anhedonia,m,"[65,Inf)",1.625,65.9,54.3,71,0.9442,0
full,facet,anhedonia,m,"[65,Inf)",1.75,68.3,56.4,72.9,0.9663,0
full,facet,anhedonia,m,"[65,Inf)",1.875,70.7,58.5,74.8,0.9809,0
full,facet,anhedonia,m,"[65,Inf)",2,73.1,60.6,76.7,0.9895,0
full,facet,anhedonia,m,"[65,Inf)",2.125,75.4,62.6,78.6,0.9945,0
full,facet,anhedonia,m,"[65,Inf)",2.25,77.8,64.7,80.8,0.9973,1
full,facet,anhedonia,m,"[65,Inf)",2.375,80,67,83.1,0.9986,1
full,facet,anhedonia,m,"[65,Inf)",2.5,87.2,69.5,85.3,1,1
full,facet,anhedonia,m,"[65,Inf)",2.625,87.2,72,87.2,1,1
full,facet,anhedonia,m,"[65,Inf)",2.75,87.2,74.4,87.2,1,1
full,facet,anhedonia,m,"[65,Inf)",2.875,87.2,76.9,87.2,1,1
full,facet,anhedonia,m,"[65,Inf)",3,87.2,79.8,87.2,1,1
full,facet,anxiousness,all,all,0,32.5,32.4,38.2,0.0402,0
full,facet,anxiousness,all,all,0.1111,35.1,33,42.3,0.0676,0
full,facet,anxiousness,all,all,0.2222,37.4,34.3,44.6,0.1038,0
full,facet,anxiousness,all,all,0.3333,39.5,36,46.6,0.1471,0
full,facet,anxiousness,all,all,0.4444,41.5,37.2,48.4,0.1967,0
full,facet,anxiousness,all,all,0.5556,43.3,38.6,50.1,0.2521,0
full,facet,anxiousness,all,all,0.6667,45.1,39.9,51.8,0.3114,0
full,facet,anxiousness,all,all,0.7778,46.8,41.2,53.4,0.3749,0
full,facet,anxiousness,all,all,0.8889,48.5,42.6,54.9,0.4412,0
full,facet,anxiousness,all,all,1,50.2,43.9,56.4,0.5081,0
full,facet,anxiousness,all,all,1.1111,51.9,45.3,57.9,0.5742,0
full,facet,anxiousness,all,all,1.2222,53.5,46.7,59.4,0.6379,0
full,facet,anxiousness,all,all,1.3333,55.2,48.1,60.8,0.6974,0
full,facet,anxiousness,all,all,1.4444,56.8,49.5,62.2,0.7525,0
full,facet,anxiousness,all,all,1.5556,58.5,50.9,63.6,0.8018,0
full,facet,anxiousness,all,all,1.6667,60.1,52.4,65,0.8445,0
full,facet,anxiousness,all,all,1.7778,61.8,53.8,66.3,0.8803,0
full,facet,anxiousness,all,all,1.8889,63.4,55.3,67.7,0.9092,0
full,facet,anxiousness,all,all,2,64.9,56.7,69,0.9323,0
full,facet,anxiousness,all,all,2.1111,66.5,58.3,70.4,0.9502,0
full,facet,anxiousness,all,all,2.2222,68,59.9,71.8,0.9641,0
full,facet,anxiousness,all,all,2.3333,69.6,61.5,73.2,0.9748,0
full,facet,anxiousness,all,all,2.4444,71.2,63.2,74.6,0.9829,0
full,facet,anxiousness,all,all,2.5556,72.9,64.8,75.9,0.9889,0
full,facet,anxiousness,all,all,2.6667,74.6,66.5,77.2,0.993,0
full,facet,anxiousness,all,all,2.7778,76.4,68.3,80.2,0.9959,1
full,facet,anxiousness,all,all,2.8889,78.4,70.3,84.8,0.9978,1
full,facet,anxiousness,all,all,3,87.2,73.9,87.2,1,1
full,facet,anxiousness,f,"[18,35)",0,27.8,26.8,34.3,0.0131,0
full,facet,anxiousness,f,"[18,35)",0.1111,30.4,28.5,38.2,0.0251,0
full,facet,anxiousness,f,"[18,35)",0.2222,32.8,30,40.3,0.0425,0
full,facet,anxiousness,f,"[18,35)",0.3333,34.9,31.6,42.1,0.0654,0
full,facet,anxiousness,f,"[18,35)",0.4444,36.9,32.9,43.8,0.0948,0
full,facet,anxiousness,f,"[18,35)",0.5556,38.7,34.2,45.3,0.1297,0
full,facet,anxiousness,f,"[18,35)",0.6667,40.5,35.6,46.9,0.1699,0
full,facet,anxiousness,f,"[18,35)",0.7778,42,36.9,48.3,0.2112,0
full,facet,anxiousness,f,"[18,35)",0.8889,43.5,38.3,49.7,0.2591,0
full,facet,anxiousness,f,"[18,35)",1,45,39.6,51.1,0.3102,0
full,facet,anxiousness,f,"[18,35)",1.1111,46.6,41,52.5,0.3655,0
full,facet,anxiousness,f,"[18,35)",1.2222,48.1,42.3,53.9,0.4229,0
full,facet,anxiousness,f,"[18,35)",1.3333,49.5,43.6,55.3,0.481,0
full,facet,anxiousness,f,"[18,35)",1.4444,51,44.9,56.6,0.5402,0
full,facet,anxiousness,f,"[18,35)",1.5556,52.5,46.2,58,0.5979,0
full,facet,anxiousness,f,"[18,35)",1.6667,54,47.6,59.3,0.6544,0
full,facet,anxiousness,f,"[18,35)",1.7778,55.5,48.9,60.7,0.7096,0
full,facet,anxiousness,f,"[18,35)",1.8889,57,50.3,62.1,0.7578,0
full,facet,anxiousness,f,"[18,35)",2,58.5,51.6,63.5,0.8033,0
full,facet,anxiousness,f,"[18,35)",2.1111,60.1,53.1,64.9,0.8432,0
full,facet,anxiousness,f,"[18,35)",2.2222,61.7,54.5,66.4,0.8791,0
full,facet,anxiousness,f,"[18,35)",2.3333,63.4,56,67.7,0.9096,0
full,facet,anxiousness,f,"[18,35)",2.4444,65.1,57.5,69.1,0.9346,0
full,facet,anxiousness,f,"[18,35)",2.5556,66.9,59.1,70.6,0.9547,0
full,facet,anxiousness,f,"[18,35)",2.6667,68.7,60.7,72,0.9695,0
full,facet,anxiousness,f,"[18,35)",2.7778,70.6,62.5,76.9,0.9804,0
full,facet,anxiousness,f,"[18,35)",2.8889,73.3,64.7,84.1,0.9902,0
full,facet,anxiousness,f,"[18,35)",3,87.2,68.5,87.2,1,1
full,facet,anxiousness,f,"[35,50)",0,31.4,31.1,37.1,0.0316,0
full,facet,anxiousness,f,"[35,50)",0.1111,33.9,32,41.1,0.053900000000000003,0
full,facet,anxiousness,f,"[35,50)",0.2222,36.2,33.3,43.3,0.0835,0
full,facet,anxiousness,f,"[35,50)",0.3333,38.3,34.9,45.2,0.1208,0
full,facet,anxiousness,f,"[35,50)",0.4444,40.2,36.1,46.9,0.1643,0
full,facet,anxiousness,f,"[35,50)",0.5556,42,37.4,48.5,0.2124,0
full,facet,anxiousness,f,"[35,50)",0.6667,43.7,38.7,50.2,0.2643,0
full,facet,anxiousness,f,"[35,50)",0.7778,45.3,40,51.8,0.3196,0
full,facet,anxiousness,f,"[35,50)",0.8889,46.9,41.3,53.5,0.3788,0
full,facet,anxiousness,f,"[35,50)",1,48.5,42.7,55.1,0.44,0
full,facet,anxiousness,f,"[35,50)",1.1111,50.1,44.1,56.7,0.5032,0
